"Year","State","State ANSI","category","measurement","Value","use","Chemical","Number"
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PENTHIOPYRAD",90112
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PYRACLOSTROBIN",99100
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","PYRIMETHANIL",288201
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","SULFUR",77501
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","TETRACONAZOLE",120603
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","4.888"," FUNGICIDE","THIOPHANATE-METHYL",102001
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","10.166"," FUNGICIDE","THIRAM",79801
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","2",NA
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","2",NA
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","GLYPHOSATE POT. SALT",103613
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," HERBICIDE","PARAQUAT",61601
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.184"," INSECTICIDE","ABAMECTIN",122804
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.127"," INSECTICIDE","ACETAMIPRID",99050
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.663"," INSECTICIDE","BIFENAZATE",586
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.077"," INSECTICIDE","BIFENTHRIN",128825
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.067"," INSECTICIDE","CHLORANTRANILIPROLE",90100
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CYANTRANILIPROLE",90098
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CYFLUMETOFEN",138831
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","CYPERMETHRIN",109702
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","HEXYTHIAZOX",128849
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","IMIDACLOPRID",129099
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","MALATHION",57701
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","METHOXYFENOZIDE",121027
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NALED",34401
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.212"," INSECTICIDE","NOVALURON",124002
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.116"," INSECTICIDE","SPINETORAM",110007
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","SPIROMESIFEN",24875
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.095"," INSECTICIDE","THIAMETHOXAM",60109
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ALKYL. DIM. BENZ. AM",69105
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","CHLOROPICRIN",81501
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","DECYLDIMETHYLOCTYL",69165
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","DICHLOROPROPENE",29001
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","DIDECYL DIM. AMMON.",69166
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","DIMETHYLDIOCTYL",69149
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","FLUTRIAFOL",128940
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","4.8"," FUNGICIDE","AZOXYSTROBIN",128810
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS SUBTILIS",6479
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","8"," FUNGICIDE","CAPTAN",81301
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","COPPER CHLORIDE HYD.",23501
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","COPPER HYDROXIDE",23401
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," FUNGICIDE","CYPRODINIL",288202
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","DODINE",44301
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FENHEXAMID",90209
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," FUNGICIDE","FLUDIOXONIL",71503
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FLUTOLANIL",128975
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FLUXAPYROXAD",138009
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MEFENOXAM",113502
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","MYCLOBUTANIL",128857
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PENTHIOPYRAD",90112
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PYRACLOSTROBIN",99100
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","PYRIMETHANIL",288201
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","SULFUR",77501
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","TETRACONAZOLE",120603
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","3.6"," FUNGICIDE","THIOPHANATE-METHYL",102001
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","5"," FUNGICIDE","THIRAM",79801
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","2",NA
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","2",NA
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","GLYPHOSATE POT. SALT",103613
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","PARAQUAT",61601
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","4.1"," INSECTICIDE","ABAMECTIN",122804
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","ACETAMIPRID",99050
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","4.7"," INSECTICIDE","BIFENAZATE",586
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," INSECTICIDE","BIFENTHRIN",128825
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","CHLORANTRANILIPROLE",90100
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CYANTRANILIPROLE",90098
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CYFLUMETOFEN",138831
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CYPERMETHRIN",109702
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","HEXYTHIAZOX",128849
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","IMIDACLOPRID",129099
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","MALATHION",57701
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","METHOXYFENOZIDE",121027
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NALED",34401
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","3.2"," INSECTICIDE","NOVALURON",124002
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","SPINETORAM",110007
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","SPIROMESIFEN",24875
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," INSECTICIDE","THIAMETHOXAM",60109
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ALKYL. DIM. BENZ. AM",69105
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CHLOROPICRIN",81501
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","DECYLDIMETHYLOCTYL",69165
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","DICHLOROPROPENE",29001
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","DIDECYL DIM. AMMON.",69166
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","DIMETHYLDIOCTYL",69149
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","FLUTRIAFOL",128940
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
2019,"FLORIDA","12"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","29"," FUNGICIDE","AZOXYSTROBIN",128810
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BACILLUS SUBTILIS",6479
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","88"," FUNGICIDE","CAPTAN",81301
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","COPPER CHLORIDE HYD.",23501
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","COPPER HYDROXIDE",23401
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","CYFLUFENAMID",555550
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","64"," FUNGICIDE","CYPRODINIL",288202
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","DODINE",44301
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FENHEXAMID",90209
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","64"," FUNGICIDE","FLUDIOXONIL",71503
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FLUTOLANIL",128975
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FLUXAPYROXAD",138009
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","MEFENOXAM",113502
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","MONO-POTASSIUM SALT",76416
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","MYCLOBUTANIL",128857
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","PENTHIOPYRAD",90112
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","PYRACLOSTROBIN",99100
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","PYRIMETHANIL",288201
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","SULFUR",77501
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","TETRACONAZOLE",120603
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","21"," FUNGICIDE","THIOPHANATE-METHYL",102001
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","54"," FUNGICIDE","THIRAM",79801
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","95"," FUNGICIDE","CHEMICAL",NA
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","TRIFLUMIZOLE",128879
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","2",NA
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","2",NA
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","GLYPHOSATE POT. SALT",103613
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," HERBICIDE","PARAQUAT",61601
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","15"," HERBICIDE","CHEMICAL",NA
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","18"," INSECTICIDE","ABAMECTIN",122804
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","13"," INSECTICIDE","ACETAMIPRID",99050
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","11"," INSECTICIDE","BIFENAZATE",586
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","35"," INSECTICIDE","BIFENTHRIN",128825
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","16"," INSECTICIDE","CHLORANTRANILIPROLE",90100
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","CYANTRANILIPROLE",90098
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","CYFLUMETOFEN",138831
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","CYPERMETHRIN",109702
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","FENPYROXIMATE",129131
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","HEXYTHIAZOX",128849
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","IMIDACLOPRID",129099
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","MALATHION",57701
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","METHOXYFENOZIDE",121027
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","NALED",34401
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","46"," INSECTICIDE","NOVALURON",124002
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","55"," INSECTICIDE","SPINETORAM",110007
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," INSECTICIDE","SPIROMESIFEN",24875
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","16"," INSECTICIDE","THIAMETHOXAM",60109
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","97"," INSECTICIDE","CHEMICAL",NA
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","ALKYL. DIM. BENZ. AM",69105
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","CHLOROPICRIN",81501
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","DECYLDIMETHYLOCTYL",69165
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","DICHLOROPROPENE",29001
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","DIDECYL DIM. AMMON.",69166
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","DIMETHYLDIOCTYL",69149
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","FLUTRIAFOL",128940
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","HYDROGEN PEROXIDE",595
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","PEROXYACETIC ACID",63201
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," OTHER","REYNOUTRIA SACHALINE",55809
2019,"FLORIDA","12"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","17"," OTHER","CHEMICAL",NA
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","1,100"," FUNGICIDE","AZOXYSTROBIN",128810
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(NA)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(NA)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(NA)"," FUNGICIDE","BACILLUS PUMILUS",6485
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(NA)"," FUNGICIDE","BACILLUS SUBTILIS",6479
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","BLAD",30006
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","BORAX DECAHYDRATE",11102
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","1,800"," FUNGICIDE","BOSCALID",128008
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","94,800"," FUNGICIDE","CAPTAN",81301
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","COPPER HYDROXIDE",23401
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","COPPER OCTANOATE",23306
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","100"," FUNGICIDE","CYFLUFENAMID",555550
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","4,900"," FUNGICIDE","CYPRODINIL",288202
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","3,100"," FUNGICIDE","FENHEXAMID",90209
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","3,300"," FUNGICIDE","FLUDIOXONIL",71503
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","1,600"," FUNGICIDE","FLUOPYRAM",80302
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","1,100"," FUNGICIDE","FLUXAPYROXAD",138009
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","FOSETYL-AL",123301
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","IPRODIONE",109801
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(D)"," FUNGICIDE","ISOFETAMID",270000
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","2,000"," FUNGICIDE","MEFENOXAM",113502
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","1,100"," FUNGICIDE","MYCLOBUTANIL",128857
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","2,900"," FUNGICIDE","PENTHIOPYRAD",90112
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","300"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","15,200"," FUNGICIDE","POTASSIUM BICARBON.",73508
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","1,000"," FUNGICIDE","PROPICONAZOLE",122101
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","2,300"," FUNGICIDE","PYRACLOSTROBIN",99100
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","2,800"," FUNGICIDE","PYRIMETHANIL",288201
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","900"," FUNGICIDE","QUINOLINE",55459
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","(NA)"," FUNGICIDE","STREPTOMYCES LYDICUS",6327
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","298,200"," FUNGICIDE","SULFUR",77501
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","400"," FUNGICIDE","TETRACONAZOLE",120603
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","1,100"," FUNGICIDE","THIOPHANATE-METHYL",102001
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","20,100"," FUNGICIDE","THIRAM",79801
2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB","466,900"," FUNGICIDE","CHEMICAL",NA
